customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,ChargesDaily
4232-JGKIY,No,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.2,0.0,0.64
4234-XTNEA,No,Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.95,0.0,2.66
4236-UJPWO,No,Female,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.5,0.0,0.82
4236-XPXAV,Yes,Female,0,1,1,5,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,99.15,0.0,3.3
4237-CLSMM,No,Male,0,1,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,0.0,0.67
4237-RLAQD,Yes,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.85,0.0,1.53
4238-HFHSN,No,Male,1,1,0,61,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,82.15,1.0,2.74
4238-JSSWH,No,Female,1,1,0,35,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),102.05,1.0,3.4
4248-HCETZ,Yes,Male,1,1,0,30,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,79.65,1.0,2.66
4248-QPAVC,Yes,Female,1,1,0,17,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.35,1.0,2.84
4250-FDVOU,Yes,Female,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,56.25,0.0,1.88
4250-QVQRU,,Male,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,0.0,0.64
4250-WAROZ,No,Male,1,1,1,60,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,93.25,1.0,3.11
4250-ZBWLV,Yes,Male,0,0,0,68,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,108.45,0.0,3.62
4254-QPEDE,No,Female,0,1,0,52,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),66.25,0.0,2.21
4255-DDUOU,Yes,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.5,0.0,0.68
4256-ZWTZI,No,Female,0,0,1,5,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,51.0,0.0,1.7
4257-GAESD,No,Female,0,0,0,6,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Credit card (automatic),45.0,0.0,1.5
4268-YNAHK,,Male,0,0,1,33,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.15,0.0,0.67
4273-MBHYA,No,Female,0,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.35,0.0,2.98
4274-DRSQT,No,Female,0,0,0,66,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),88.9,0.0,2.96
4274-OWWYO,Yes,Male,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.35,0.0,2.48
4277-BWBML,No,Male,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.95,0.0,0.66
4277-PVRAN,Yes,Female,0,0,0,8,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),80.1,0.0,2.67
4277-UDIEF,No,Male,0,1,1,24,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),81.0,0.0,2.7
4280-DLSHD,No,Male,0,1,0,8,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,54.75,0.0,1.82
4282-ACRXS,No,Male,1,1,0,38,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.85,1.0,0.83
4282-MSACW,No,Male,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),117.2,0.0,3.91
4282-YMKNA,Yes,Female,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.75,0.0,2.49
4283-FUTGF,Yes,Male,1,0,0,19,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,79.85,1.0,2.66
4283-IVYCI,No,Male,0,0,0,9,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Mailed check,64.95,0.0,2.16
4285-GYRQC,Yes,Female,0,1,0,7,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,86.25,0.0,2.88
4289-DTDKW,Yes,Male,0,1,0,40,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.3,0.0,3.38
4290-BSXUX,Yes,Male,0,1,0,3,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),79.65,0.0,2.66
4290-UZSKY,,Female,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,0.0,2.63
4291-HPAXL,No,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,0.0,0.66
4291-HYEBC,No,Female,1,1,1,28,0,No phone service,DSL,No,Yes,No,No,No,Yes,One year,1,Electronic check,39.1,1.0,1.3
4291-SHSBH,No,Male,0,0,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.55,0.0,2.32
4291-TPNFG,No,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),82.3,0.0,2.74
4291-YZODP,No,Female,0,0,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,0.0,0.67
4293-ETKAP,No,Female,0,1,1,65,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),79.4,0.0,2.65
4295-YURET,No,Female,1,1,1,56,1,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),72.6,1.0,2.42
4298-OYIFC,No,Male,0,1,0,15,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,103.45,0.0,3.45
4299-OPXEJ,No,Female,0,0,0,56,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.55,0.0,0.65
4299-SIMNS,No,Male,0,0,0,9,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,81.15,0.0,2.7
4301-VVZKA,No,Male,0,1,0,16,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.4,0.0,2.51
4302-ZYFEL,No,Male,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.55,0.0,0.68
4304-TSPVK,No,Female,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),114.9,0.0,3.83
4304-XUMGI,No,Male,1,1,1,50,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Bank transfer (automatic),75.15,1.0,2.51
4307-KTUMW,Yes,Male,0,1,0,53,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,93.9,0.0,3.13
4307-KWMXE,No,Male,0,0,0,10,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,35.75,0.0,1.19
4310-KEDTB,No,Female,0,0,1,26,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,29.8,0.0,0.99
4311-QTTAI,No,Female,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.35,0.0,0.64
4312-GVYNH,No,Female,0,1,0,70,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),49.85,0.0,1.66
4312-KFRXN,No,Male,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.4,0.0,0.85
4315-MURBD,Yes,Female,0,0,0,12,1,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.9,0.0,3.3
4316-XCSLJ,No,Male,0,0,1,17,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,50.3,0.0,1.68
4317-VTEOA,Yes,Male,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,50.75,0.0,1.69
4318-RAJVY,No,Female,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.8,0.0,0.66
4320-QMLLA,No,Male,0,0,0,7,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,54.85,0.0,1.83
4322-RCYMT,Yes,Male,0,1,1,68,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),75.8,0.0,2.53
4323-ELYYB,No,Male,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,0.0,0.67
4323-OHFOW,No,Female,1,1,0,70,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),105.55,1.0,3.52
4323-SADQS,Yes,Male,0,1,1,7,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,34.5,0.0,1.15
4324-AHJKS,No,Female,0,0,0,5,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),55.8,0.0,1.86
4324-BZCKL,No,Female,0,1,1,10,1,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,1,Mailed check,55.55,0.0,1.85
4325-NFSKC,Yes,Male,1,0,0,19,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Electronic check,90.6,1.0,3.02
4328-VUFWD,No,Female,0,0,0,39,1,No,DSL,No,No,No,Yes,No,Yes,One year,0,Electronic check,59.3,0.0,1.98
4329-YPDDQ,No,Male,0,0,0,20,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.2,0.0,3.61
4332-MUOEZ,No,Male,1,1,1,20,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),94.3,1.0,3.14
4334-HOWRP,No,Male,1,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.95,1.0,2.16
4335-BSMJS,No,Female,0,0,0,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.8,0.0,0.86
4335-UPJSI,No,Female,0,0,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,0.0,0.66
4338-EYCER,No,Male,0,1,0,21,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),54.6,0.0,1.82
4342-HENTK,Yes,Female,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,1.0,2.36
4342-HFXWS,No,Female,0,1,1,48,1,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),69.7,0.0,2.32
4343-EJVQB,No,Male,0,0,0,7,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,74.35,0.0,2.48
4349-GFQHK,Yes,Male,0,0,0,1,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,54.35,0.0,1.81
4350-ZTLPI,No,Female,0,1,0,53,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),108.95,0.0,3.63
4351-QLCSU,Yes,Female,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),55.0,0.0,1.83
4353-HYOJD,No,Female,0,1,1,27,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,49.85,0.0,1.66
4355-CVPVS,No,Female,0,1,1,56,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,0,Bank transfer (automatic),88.9,0.0,2.96
4355-HBJHH,Yes,Male,0,1,1,67,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,79.7,0.0,2.66
4359-INNWN,No,Female,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,0.0,0.67
4360-PNRQB,No,Male,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.6,0.0,2.52
4360-QRAVE,No,Male,1,0,0,37,0,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,36.65,1.0,1.22
4361-BKAXE,Yes,Female,0,0,0,41,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),114.5,0.0,3.82
4361-FEBGN,No,Male,0,0,0,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.15,0.0,0.67
4361-JEIVL,Yes,Male,0,0,1,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.4,0.0,1.48
4365-MSDYN,No,Male,0,1,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.55,0.0,0.65
4366-CTOUZ,No,Female,0,0,0,50,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,100.2,0.0,3.34
4367-NHWMM,No,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.9,0.0,0.83
4367-NUYAO,No,Male,0,1,1,0,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,0.0,0.86
4369-HTUIF,Yes,Male,1,0,0,6,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),85.15,1.0,2.84
4369-NYSCF,No,Male,0,0,0,56,1,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),75.75,0.0,2.52
4373-MAVJG,Yes,Female,0,1,1,14,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),90.9,0.0,3.03
4373-VVHQL,No,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.75,0.0,1.49
4374-YMUSQ,No,Male,0,0,0,34,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),116.25,0.0,3.88
4376-KFVRS,No,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),114.05,0.0,3.8
4377-VDHYI,No,Male,0,1,1,32,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Electronic check,90.8,0.0,3.03
4378-BZYFP,No,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.5,0.0,0.68
4378-MYPGO,No,Male,0,1,1,68,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.25,0.0,3.51
4381-MHQDC,No,Female,0,0,0,47,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Mailed check,65.0,0.0,2.17
4385-GZQXV,Yes,Female,1,0,0,16,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.45,1.0,3.15
4385-ZKVNW,No,Male,0,1,1,44,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),54.9,0.0,1.83
4389-UEFCZ,No,Female,0,1,0,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,105.5,0.0,3.52
4390-KYULV,Yes,Male,0,1,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.55,0.0,0.68
4391-LNRXK,No,Male,0,0,0,22,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),94.95,0.0,3.16
4391-RESHN,Yes,Male,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,104.05,0.0,3.47
4393-GEADV,No,Male,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),114.75,0.0,3.82
4393-OBCRR,No,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,0.0,0.68
4393-RYCRE,No,Male,0,0,0,44,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,106.05,0.0,3.53
4395-PZMSN,No,Male,1,0,0,5,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,85.55,1.0,2.85
4396-KLSEH,No,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.85,0.0,0.66
4397-FRLTA,No,Female,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,0.0,0.67
4398-HSCJH,Yes,Female,0,0,0,3,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,63.6,0.0,2.12
4402-FTBXC,No,Male,0,0,0,54,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,0,Mailed check,89.8,0.0,2.99
4403-BWPAY,No,Male,0,0,0,14,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),24.8,0.0,0.83
4404-HIBDJ,Yes,Female,0,0,0,25,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Mailed check,74.3,0.0,2.48
4412-YLTKF,Yes,Female,1,0,0,27,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,78.05,1.0,2.6
4415-IJZTP,Yes,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.5,0.0,2.48
4415-WNGVR,No,Female,1,1,0,12,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,79.2,1.0,2.64
4418-LZMSV,No,Male,0,1,1,13,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),61.8,0.0,2.06
4419-UJMUS,No,Male,0,1,1,69,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,1,Electronic check,99.35,0.0,3.31
4422-QVIJA,No,Female,0,0,1,35,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.15,0.0,1.67
4423-JWZJN,No,Male,0,1,1,64,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,0,Credit card (automatic),90.25,0.0,3.01
4423-YLHDV,Yes,Female,0,1,0,21,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.4,0.0,3.48
4424-TKOPW,Yes,Male,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.85,1.0,3.13
4425-OWHWB,No,Female,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),19.35,0.0,0.64
4429-WYGFR,No,Male,0,0,0,26,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),49.15,0.0,1.64
4430-UZIPO,Yes,Male,0,0,0,3,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,36.85,0.0,1.23
4430-YHXGG,No,Female,0,0,1,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.45,0.0,0.85
4431-EDMIQ,No,Female,0,1,1,7,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,75.7,0.0,2.52
4432-ADRLB,Yes,Male,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.65,0.0,1.49
4433-JCGCG,Yes,Male,1,1,0,46,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.0,1.0,3.37
4438-GGYWL,,Male,0,1,1,62,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),115.55,0.0,3.85
4439-JMPMT,Yes,Female,0,1,1,5,1,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,85.75,0.0,2.86
4439-YRNVD,No,Female,0,0,0,10,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,36.25,0.0,1.21
4441-NIHPT,Yes,Female,1,0,0,13,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,74.3,1.0,2.48
4443-EMBNA,No,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.75,0.0,0.82
4445-KWOKW,No,Female,0,0,0,42,1,Yes,DSL,Yes,Yes,No,No,No,No,One year,1,Bank transfer (automatic),60.15,0.0,2.0
4445-ZJNMU,No,Male,0,0,0,9,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.3,0.0,3.31
4446-BZKHU,Yes,Male,0,1,0,61,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.55,0.0,3.52
4450-DLLMH,No,Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),71.3,0.0,2.38
4450-MDZFX,No,Male,0,1,1,60,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.35,0.0,2.48
4450-YOOHP,No,Female,0,0,0,39,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),50.65,0.0,1.69
4451-RWASJ,No,Male,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.5,0.0,0.65
4452-QIIEB,No,Male,0,0,0,7,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,43.9,0.0,1.46
4452-ROHMO,No,Female,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,0.0,0.65
4455-BFSPD,No,Female,0,1,0,61,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),101.15,0.0,3.37
4456-RHSNB,No,Female,0,1,1,19,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),49.6,0.0,1.65
4458-KVRBJ,No,Male,0,0,0,59,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,0.0,0.83
4459-BBGHE,No,Male,0,0,1,30,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,44.5,0.0,1.48
4462-CYWMH,No,Male,1,1,0,62,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),89.8,1.0,2.99
4464-JCOLN,Yes,Male,0,1,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.85,0.0,0.66
4465-VDKIQ,No,Female,0,0,0,18,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,77.8,0.0,2.59
4468-KAZHE,No,Female,1,1,0,20,1,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,60.0,1.0,2.0
4468-MLDTH,,Male,0,0,0,4,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,61.3,0.0,2.04
4468-YDOVK,No,Male,0,0,1,5,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),48.65,0.0,1.62
4471-KXAUH,Yes,Female,0,1,0,42,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,84.3,0.0,2.81
4471-OIIDG,,Female,0,0,0,10,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.6,0.0,3.35
4472-LVYGI,No,Female,0,1,1,0,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),52.55,0.0,1.75
4472-VESGY,No,Female,0,1,1,52,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,0,Bank transfer (automatic),98.15,0.0,3.27
4475-NVTLU,No,Male,0,1,1,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.2,0.0,0.64
4476-OSWTN,No,Male,1,1,0,69,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,110.55,1.0,3.68
4477-QAXWD,,Male,0,1,0,25,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Credit card (automatic),38.1,0.0,1.27
